order_id,order_date,customer_id,customer_segment,channel,product_name,sku_id,category,quantity,unit_price,discount_amount,revenue,cogs,gross_margin,city,state,payment_method,order_status,return_reason,carrier,shipping_days,promised_delivery_date,actual_delivery_date
ORD-14898,2024-03-26,CUST-10462,Loyal,Direct Website,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,3,3904.37,0.0,11713.11,5856.56,5856.55,Delhi,Delhi,Net Banking,Delivered,,Ekart,7,2024-03-31,2024-04-02
ORD-14899,2024-03-26,CUST-10635,Loyal,Instagram Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,2,7392.38,0.0,14784.76,7096.68,7688.08,Mumbai,Maharashtra,UPI,Delivered,,Delhivery,4,2024-03-30,2024-03-30
ORD-14900,2024-03-26,CUST-10708,Returning,Direct Website,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,800.99,0.0,1601.98,560.69,1041.29,Bengaluru,Karnataka,UPI,Processing,,Delhivery,3,2024-03-30,2024-03-29
ORD-14901,2024-03-26,CUST-11150,Returning,Instagram Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,444.18,88.6,711.16,310.93,400.23,Delhi,Delhi,Net Banking,Delivered,,Delhivery,4,2024-03-30,2024-03-30
ORD-14902,2024-03-26,CUST-10136,Loyal,Organic Search,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,4003.71,914.66,3089.05,2081.93,1007.12,Mumbai,Maharashtra,UPI,Delivered,,Delhivery,2,2024-03-30,2024-03-28
ORD-14903,2024-03-26,CUST-10777,Returning,Flipkart Marketplace,Yoga Mat Premium,SKU-YOG-006,Fitness,3,2141.87,0.0,6425.61,2441.73,3983.88,Bengaluru,Karnataka,UPI,Delivered,,Ekart,3,2024-03-31,2024-03-29
ORD-14904,2024-03-27,CUST-11600,New,Google Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,3,1241.09,0.0,3723.27,1861.63,1861.64,Bengaluru,Karnataka,Credit Card,Returned,Changed mind,BlueDart,1,2024-03-29,2024-03-28
ORD-14905,2024-03-28,CUST-11713,New,Organic Search,Mechanical Keyboard,SKU-KEY-004,Electronics,3,5405.88,272.65,15399.69,8919.7,6479.99,Delhi,Delhi,Credit Card,Delivered,,DTDC,3,2024-04-03,2024-03-31
ORD-14906,2024-03-28,CUST-10467,Loyal,Amazon Marketplace,Fitness Tracker X2,SKU-FIT-002,Electronics,2,9680.47,0.0,19360.94,9293.25,10067.69,Delhi,Delhi,UPI,Delivered,,Ekart,2,2024-04-02,2024-03-30
ORD-14907,2024-03-28,CUST-11097,Returning,Instagram Ads,Running Shoes V3,SKU-RUN-010,Footwear,1,5257.84,529.57,4728.27,2366.03,2362.24,Mumbai,Maharashtra,Net Banking,Delivered,,XpressBees,5,2024-03-31,2024-04-02
ORD-14908,2024-03-28,CUST-10663,Loyal,Google Ads,Smart LED Bulb,SKU-LED-007,Smart Home,2,1081.35,0.0,2162.7,908.33,1254.37,Jaipur,Rajasthan,UPI,Returned,Wrong item delivered,Ekart,7,2024-04-02,2024-04-04
ORD-14909,2024-03-28,CUST-10063,Loyal,Direct Website,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,1797.89,0.0,1797.89,898.94,898.95,Pune,Maharashtra,Net Banking,Shipped,,DTDC,10,2024-04-03,2024-04-07
ORD-14910,2024-03-28,CUST-10776,Returning,Email Campaign,Portable Charger 20k,SKU-CHG-008,Electronics,3,4178.98,0.0,12536.94,6644.58,5892.36,Delhi,Delhi,Net Banking,Returned,Delayed delivery,DTDC,3,2024-04-03,2024-03-31
ORD-14911,2024-03-29,CUST-11529,New,Email Campaign,Mechanical Keyboard,SKU-KEY-004,Electronics,2,9142.0,0.0,18284.0,10056.2,8227.8,Hyderabad,Telangana,UPI,Delivered,,Ekart,7,2024-04-03,2024-04-05
ORD-14912,2024-03-29,CUST-13028,At-Risk,Google Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,941.12,0.0,941.12,329.39,611.73,Chennai,Tamil Nadu,Net Banking,Delivered,,Delhivery,3,2024-04-02,2024-04-01
ORD-14913,2024-03-29,CUST-10193,Loyal,Amazon Marketplace,Smart LED Bulb,SKU-LED-007,Smart Home,2,1358.32,0.0,2716.64,1140.99,1575.65,Hyderabad,Telangana,Debit Card,Delivered,,DTDC,6,2024-04-04,2024-04-04
ORD-14914,2024-03-29,CUST-10763,Returning,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,3,1879.47,0.0,5638.41,2988.36,2650.05,Chennai,Tamil Nadu,Wallet,Delivered,,Ekart,3,2024-04-03,2024-04-01
ORD-14915,2024-03-29,CUST-12991,At-Risk,Referral,Smart LED Bulb,SKU-LED-007,Smart Home,1,1307.6,0.0,1307.6,549.19,758.41,Kolkata,West Bengal,Debit Card,Shipped,,XpressBees,5,2024-04-01,2024-04-03
ORD-14916,2024-03-29,CUST-10884,Returning,Instagram Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,2,856.76,0.0,1713.52,651.14,1062.38,Ahmedabad,Gujarat,Credit Card,Delivered,,BlueDart,4,2024-03-31,2024-04-02
ORD-14917,2024-03-30,CUST-12669,New,Email Campaign,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,6282.43,812.7,16409.19,9800.59,6608.6,Mumbai,Maharashtra,Debit Card,Delivered,,Delhivery,5,2024-04-03,2024-04-04
ORD-14918,2024-03-30,CUST-11573,New,Instagram Ads,Smart LED Bulb,SKU-LED-007,Smart Home,3,679.62,0.0,2038.86,856.32,1182.54,Hyderabad,Telangana,Debit Card,Delivered,,Delhivery,2,2024-04-03,2024-04-01
ORD-14919,2024-03-30,CUST-12525,New,Direct Website,Smart LED Bulb,SKU-LED-007,Smart Home,3,855.4,0.0,2566.2,1077.8,1488.4,Bengaluru,Karnataka,Debit Card,Delivered,,Ekart,4,2024-04-04,2024-04-03
ORD-14920,2024-03-31,CUST-11967,New,Google Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2481.95,0.0,4963.9,2481.95,2481.95,Mumbai,Maharashtra,Credit Card,Delivered,,Ekart,3,2024-04-05,2024-04-03
ORD-14921,2024-03-31,CUST-10124,Loyal,Amazon Marketplace,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,507.0,0.0,1014.0,354.9,659.1,Ahmedabad,Gujarat,Net Banking,Delivered,,DTDC,10,2024-04-06,2024-04-10
ORD-14922,2024-03-31,CUST-11989,New,Flipkart Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,2,7018.99,0.0,14037.98,6317.09,7720.89,Surat,Gujarat,UPI,Processing,,BlueDart,3,2024-04-02,2024-04-03
ORD-14923,2024-03-31,CUST-10220,Loyal,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,2,9014.12,0.0,18028.24,9915.53,8112.71,Pune,Maharashtra,Wallet,Delivered,,DTDC,10,2024-04-06,2024-04-10
ORD-14924,2024-04-01,CUST-11917,New,Flipkart Marketplace,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,1059.33,199.79,859.54,370.77,488.77,Delhi,Delhi,UPI,Delivered,,DTDC,9,2024-04-07,2024-04-10
ORD-14925,2024-04-01,CUST-10739,Returning,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,2145.52,0.0,2145.52,1137.13,1008.39,Mumbai,Maharashtra,UPI,Delivered,,Ekart,5,2024-04-06,2024-04-06
ORD-14926,2024-04-01,CUST-11587,New,Instagram Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,3,2865.16,612.4,6758.28,4297.74,2460.54,Delhi,Delhi,UPI,Delivered,,Delhivery,3,2024-04-05,2024-04-04
ORD-14927,2024-04-01,CUST-10104,Loyal,Flipkart Marketplace,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2393.04,0.0,4786.08,1818.71,2967.37,Chennai,Tamil Nadu,Cash on Delivery,Delivered,,DTDC,9,2024-04-07,2024-04-10
ORD-14928,2024-04-01,CUST-10196,Loyal,Google Ads,Smart LED Bulb,SKU-LED-007,Smart Home,2,703.39,0.0,1406.78,590.85,815.93,Delhi,Delhi,Net Banking,Delivered,,BlueDart,3,2024-04-03,2024-04-04
ORD-14929,2024-04-01,CUST-10184,Loyal,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,2,10830.07,0.0,21660.14,11913.08,9747.06,Pune,Maharashtra,Credit Card,Shipped,,DTDC,9,2024-04-07,2024-04-10
ORD-14930,2024-04-02,CUST-10648,Loyal,Organic Search,Fitness Tracker X2,SKU-FIT-002,Electronics,2,8816.45,0.0,17632.9,8463.79,9169.11,Surat,Gujarat,Cash on Delivery,Shipped,,DTDC,10,2024-04-08,2024-04-12
ORD-14931,2024-04-02,CUST-10292,Loyal,Email Campaign,Fitness Tracker X2,SKU-FIT-002,Electronics,3,8303.8,1128.33,21526.41,11957.47,9568.94,Delhi,Delhi,UPI,Delivered,,Delhivery,5,2024-04-06,2024-04-07
ORD-14932,2024-04-02,CUST-10013,Loyal,Email Campaign,Running Shoes V3,SKU-RUN-010,Footwear,2,10387.95,0.0,20775.9,9349.16,11426.74,Surat,Gujarat,UPI,Delivered,,Ekart,6,2024-04-07,2024-04-08
ORD-14933,2024-04-02,CUST-12593,New,Instagram Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2393.47,425.84,3935.26,1819.04,2116.22,Bengaluru,Karnataka,UPI,Delivered,,Ekart,4,2024-04-07,2024-04-06
ORD-14934,2024-04-02,CUST-11933,New,Flipkart Marketplace,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2265.42,553.3,3424.24,2265.42,1158.82,Bengaluru,Karnataka,Credit Card,Refunded,Wrong item delivered,XpressBees,3,2024-04-05,2024-04-05
ORD-14935,2024-04-02,CUST-11169,Returning,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,1,13764.19,0.0,13764.19,7570.3,6193.89,Delhi,Delhi,Credit Card,Processing,,XpressBees,2,2024-04-05,2024-04-04
ORD-14936,2024-04-03,CUST-11791,New,Referral,Portable Charger 20k,SKU-CHG-008,Electronics,1,2645.03,0.0,2645.03,1401.87,1243.16,Mumbai,Maharashtra,UPI,Processing,,DTDC,4,2024-04-09,2024-04-07
ORD-14937,2024-04-03,CUST-10522,Loyal,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,1,7397.47,795.14,6602.33,3328.86,3273.47,Pune,Maharashtra,UPI,Delivered,,BlueDart,4,2024-04-05,2024-04-07
ORD-14938,2024-04-04,CUST-11695,New,Flipkart Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,1,4615.25,0.0,4615.25,2446.08,2169.17,Chennai,Tamil Nadu,Credit Card,Shipped,,DTDC,4,2024-04-10,2024-04-08
ORD-14939,2024-04-04,CUST-11029,Returning,Amazon Marketplace,Yoga Mat Premium,SKU-YOG-006,Fitness,1,2743.8,202.8,2541.0,1042.64,1498.36,Pune,Maharashtra,UPI,Delivered,,DTDC,3,2024-04-10,2024-04-07
ORD-14940,2024-04-04,CUST-10153,Loyal,Amazon Marketplace,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,3980.37,0.0,3980.37,1990.18,1990.19,Delhi,Delhi,Debit Card,Delivered,,XpressBees,5,2024-04-07,2024-04-09
ORD-14941,2024-04-04,CUST-11482,New,Flipkart Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,1747.82,223.81,4572.03,2097.38,2474.65,Pune,Maharashtra,Credit Card,Delivered,,Delhivery,2,2024-04-08,2024-04-06
ORD-14942,2024-04-05,CUST-13443,At-Risk,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3929.69,473.13,6913.12,3143.75,3769.37,Chennai,Tamil Nadu,UPI,Delivered,,XpressBees,3,2024-04-08,2024-04-08
ORD-14943,2024-04-05,CUST-10442,Loyal,Instagram Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,3,6363.04,0.0,19089.12,10499.02,8590.1,Bengaluru,Karnataka,UPI,Delivered,,Ekart,4,2024-04-10,2024-04-09
ORD-14944,2024-04-05,CUST-10007,Loyal,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,2,9060.18,0.0,18120.36,8154.16,9966.2,Mumbai,Maharashtra,Debit Card,Delivered,,Delhivery,4,2024-04-09,2024-04-09
ORD-14945,2024-04-05,CUST-11928,New,Organic Search,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,3843.35,0.0,11530.05,4612.02,6918.03,Chennai,Tamil Nadu,Net Banking,Delivered,,Delhivery,3,2024-04-09,2024-04-08
ORD-14946,2024-04-05,CUST-10481,Loyal,Organic Search,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,2075.83,0.0,6227.49,2491.0,3736.49,Ahmedabad,Gujarat,Credit Card,Delivered,,Ekart,2,2024-04-10,2024-04-07
ORD-14947,2024-04-05,CUST-10699,Loyal,Email Campaign,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,6317.7,0.0,18953.1,9855.61,9097.49,Kolkata,West Bengal,Debit Card,Delivered,,XpressBees,3,2024-04-08,2024-04-08
ORD-14948,2024-04-05,CUST-10013,Loyal,Instagram Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,1,6125.96,0.0,6125.96,2940.46,3185.5,Surat,Gujarat,Wallet,Delivered,,Delhivery,5,2024-04-09,2024-04-10
ORD-14949,2024-04-06,CUST-10111,Loyal,Email Campaign,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,761.29,0.0,761.29,266.45,494.84,Mumbai,Maharashtra,Net Banking,Delivered,,Delhivery,2,2024-04-10,2024-04-08
ORD-14950,2024-04-06,CUST-11712,New,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,5365.5,0.0,5365.5,2843.72,2521.78,Chennai,Tamil Nadu,UPI,Delivered,,Delhivery,3,2024-04-10,2024-04-09
ORD-14951,2024-04-06,CUST-13190,At-Risk,Google Ads,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,5289.64,0.0,15868.92,8251.84,7617.08,Delhi,Delhi,Cash on Delivery,Delivered,,Ekart,7,2024-04-11,2024-04-13
ORD-14952,2024-04-06,CUST-11232,Returning,Amazon Marketplace,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,4892.54,1104.72,7575.64,5088.24,2487.4,Delhi,Delhi,Credit Card,Returned,Size/fit issue,DTDC,8,2024-04-12,2024-04-14
ORD-14953,2024-04-06,CUST-12403,New,Instagram Ads,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,1556.41,348.83,3622.74,2428.0,1194.74,Delhi,Delhi,Credit Card,Delivered,,Delhivery,4,2024-04-10,2024-04-10
ORD-14954,2024-04-06,CUST-10355,Loyal,Organic Search,Fitness Tracker X2,SKU-FIT-002,Electronics,3,4370.57,0.0,13111.71,6293.62,6818.09,Chennai,Tamil Nadu,Debit Card,Delivered,,DTDC,7,2024-04-12,2024-04-13
ORD-14955,2024-04-07,CUST-10116,Loyal,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,1,2657.05,0.0,2657.05,1195.67,1461.38,Pune,Maharashtra,Credit Card,Delivered,,BlueDart,4,2024-04-09,2024-04-11
ORD-14956,2024-04-07,CUST-10599,Loyal,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,2,3038.69,0.0,6077.38,3221.01,2856.37,Hyderabad,Telangana,Cash on Delivery,Delivered,,Ekart,2,2024-04-12,2024-04-09
ORD-14957,2024-04-07,CUST-10359,Loyal,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,2,3079.52,0.0,6159.04,3264.29,2894.75,Chennai,Tamil Nadu,UPI,Delivered,,DTDC,10,2024-04-13,2024-04-17
ORD-14958,2024-04-08,CUST-11307,Returning,Flipkart Marketplace,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,751.42,0.0,751.42,263.0,488.42,Delhi,Delhi,Credit Card,Processing,,Delhivery,4,2024-04-12,2024-04-12
ORD-14959,2024-04-08,CUST-13122,At-Risk,Organic Search,Smart LED Bulb,SKU-LED-007,Smart Home,2,1659.99,0.0,3319.98,1394.39,1925.59,Bengaluru,Karnataka,UPI,Returned,Better price elsewhere,Delhivery,4,2024-04-12,2024-04-12
ORD-14960,2024-04-08,CUST-10399,Loyal,Instagram Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,2477.24,0.0,2477.24,1312.94,1164.3,Mumbai,Maharashtra,Debit Card,Delivered,,XpressBees,2,2024-04-11,2024-04-10
ORD-14961,2024-04-08,CUST-12711,New,Google Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,3,2118.8,177.26,5824.62,2415.43,3409.19,Mumbai,Maharashtra,UPI,Delivered,,Delhivery,3,2024-04-12,2024-04-11
ORD-14962,2024-04-08,CUST-11079,Returning,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,4579.46,0.0,4579.46,1831.78,2747.68,Bengaluru,Karnataka,Credit Card,Delivered,,BlueDart,3,2024-04-10,2024-04-11
ORD-14963,2024-04-08,CUST-10176,Loyal,Google Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,1,1156.57,202.49,954.08,439.5,514.58,Surat,Gujarat,Cash on Delivery,Delivered,,BlueDart,2,2024-04-10,2024-04-10
ORD-14964,2024-04-08,CUST-11075,Returning,Email Campaign,Mechanical Keyboard,SKU-KEY-004,Electronics,1,11063.84,2361.98,8701.86,6085.11,2616.75,Ahmedabad,Gujarat,UPI,Returned,Wrong item delivered,Ekart,4,2024-04-13,2024-04-12
ORD-14965,2024-04-08,CUST-10877,Returning,Instagram Ads,Smart LED Bulb,SKU-LED-007,Smart Home,3,563.78,0.0,1691.34,710.36,980.98,Ahmedabad,Gujarat,UPI,Delivered,,Ekart,7,2024-04-13,2024-04-15
ORD-14966,2024-04-09,CUST-11919,New,Organic Search,Running Shoes V3,SKU-RUN-010,Footwear,3,6950.31,636.2,18942.33,9382.92,9559.41,Bengaluru,Karnataka,Debit Card,Returned,Delayed delivery,BlueDart,4,2024-04-11,2024-04-13
ORD-14967,2024-04-09,CUST-11918,New,Amazon Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,3982.38,0.0,11947.14,4778.86,7168.28,Pune,Maharashtra,Credit Card,Delivered,,Delhivery,5,2024-04-13,2024-04-14
ORD-14968,2024-04-09,CUST-11378,Returning,Direct Website,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,3,1084.13,0.0,3252.39,1626.2,1626.19,Jaipur,Rajasthan,UPI,Delivered,,XpressBees,3,2024-04-12,2024-04-12
ORD-14969,2024-04-09,CUST-11499,New,Flipkart Marketplace,Yoga Mat Premium,SKU-YOG-006,Fitness,3,1499.89,0.0,4499.67,1709.87,2789.8,Mumbai,Maharashtra,UPI,Delivered,,Ekart,7,2024-04-14,2024-04-16
ORD-14970,2024-04-09,CUST-11281,Returning,Email Campaign,Running Shoes V3,SKU-RUN-010,Footwear,2,9901.15,2014.72,15772.86,8911.04,6861.82,Bengaluru,Karnataka,UPI,Delivered,,XpressBees,5,2024-04-12,2024-04-14
ORD-14971,2024-04-10,CUST-10408,Loyal,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,2645.48,0.0,2645.48,1402.1,1243.38,Bengaluru,Karnataka,UPI,Delivered,,XpressBees,5,2024-04-13,2024-04-15
ORD-14972,2024-04-10,CUST-12857,At-Risk,Email Campaign,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2398.75,0.0,4797.5,1823.05,2974.45,Kolkata,West Bengal,Net Banking,Delivered,,DTDC,8,2024-04-16,2024-04-18
ORD-14973,2024-04-10,CUST-10365,Loyal,Organic Search,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,811.16,0.0,811.16,283.91,527.25,Hyderabad,Telangana,UPI,Shipped,,BlueDart,1,2024-04-12,2024-04-11
ORD-14974,2024-04-11,CUST-11246,Returning,Amazon Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,1,3823.76,0.0,3823.76,1720.69,2103.07,Surat,Gujarat,Credit Card,Delivered,,Ekart,4,2024-04-16,2024-04-15
ORD-14975,2024-04-11,CUST-12048,New,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,3,8741.86,0.0,26225.58,11801.51,14424.07,Mumbai,Maharashtra,UPI,Delivered,,Delhivery,6,2024-04-15,2024-04-17
ORD-14976,2024-04-11,CUST-10144,Loyal,Email Campaign,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,4563.0,0.0,4563.0,2372.76,2190.24,Delhi,Delhi,Wallet,Delivered,,XpressBees,2,2024-04-14,2024-04-13
ORD-14977,2024-04-11,CUST-10828,Returning,Instagram Ads,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,2112.21,0.0,2112.21,1098.35,1013.86,Hyderabad,Telangana,Net Banking,Delivered,,Delhivery,5,2024-04-15,2024-04-16
ORD-14978,2024-04-11,CUST-10051,Loyal,Referral,Fitness Tracker X2,SKU-FIT-002,Electronics,2,9385.58,0.0,18771.16,9010.16,9761.0,Delhi,Delhi,Credit Card,Refunded,Wrong item delivered,BlueDart,3,2024-04-13,2024-04-14
ORD-14979,2024-04-11,CUST-10390,Loyal,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,1,9337.13,0.0,9337.13,5135.42,4201.71,Jaipur,Rajasthan,Debit Card,Shipped,,DTDC,6,2024-04-17,2024-04-17
ORD-14980,2024-04-11,CUST-11364,Returning,Email Campaign,Fitness Tracker X2,SKU-FIT-002,Electronics,3,8019.84,0.0,24059.52,11548.57,12510.95,Chennai,Tamil Nadu,UPI,Delivered,,Ekart,2,2024-04-16,2024-04-13
ORD-14981,2024-04-11,CUST-12771,New,Google Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,2199.53,0.0,6598.59,2639.44,3959.15,Chennai,Tamil Nadu,UPI,Delivered,,BlueDart,4,2024-04-13,2024-04-15
ORD-14982,2024-04-12,CUST-10525,Loyal,Organic Search,Running Shoes V3,SKU-RUN-010,Footwear,2,3598.24,643.62,5909.24,3238.42,2670.82,Mumbai,Maharashtra,Credit Card,Delivered,,Delhivery,3,2024-04-16,2024-04-15
ORD-14983,2024-04-12,CUST-12364,New,Organic Search,Fitness Tracker X2,SKU-FIT-002,Electronics,1,7994.61,0.0,7994.61,3837.41,4157.2,Kolkata,West Bengal,Credit Card,Delivered,,XpressBees,4,2024-04-15,2024-04-16
ORD-14984,2024-04-12,CUST-11043,Returning,Google Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,3751.91,0.0,11255.73,4502.29,6753.44,Surat,Gujarat,UPI,Delivered,,Ekart,5,2024-04-17,2024-04-17
ORD-14985,2024-04-12,CUST-11981,New,Organic Search,Fitness Tracker X2,SKU-FIT-002,Electronics,2,4871.25,0.0,9742.5,4676.4,5066.1,Kolkata,West Bengal,Credit Card,Delivered,,DTDC,6,2024-04-18,2024-04-18
ORD-14986,2024-04-12,CUST-12236,New,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,4544.6,0.0,4544.6,2408.64,2135.96,Hyderabad,Telangana,Debit Card,Delivered,,BlueDart,1,2024-04-14,2024-04-13
ORD-14987,2024-04-13,CUST-11363,Returning,Amazon Marketplace,Mechanical Keyboard,SKU-KEY-004,Electronics,3,9471.75,0.0,28415.25,15628.39,12786.86,Chennai,Tamil Nadu,Cash on Delivery,Processing,,BlueDart,1,2024-04-15,2024-04-14
ORD-14988,2024-04-13,CUST-10749,Returning,Amazon Marketplace,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,3492.47,0.0,10477.41,5448.25,5029.16,Hyderabad,Telangana,Cash on Delivery,Delivered,,XpressBees,4,2024-04-16,2024-04-17
ORD-14989,2024-04-13,CUST-11214,Returning,Direct Website,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,3554.88,709.13,5691.5,3554.88,2136.62,Mumbai,Maharashtra,Debit Card,Processing,,Delhivery,5,2024-04-17,2024-04-18
ORD-14990,2024-04-13,CUST-11620,New,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3557.78,0.0,7115.56,2846.22,4269.34,Ahmedabad,Gujarat,Debit Card,Returned,Wrong item delivered,DTDC,4,2024-04-19,2024-04-17
ORD-14991,2024-04-14,CUST-12500,New,Organic Search,Running Shoes V3,SKU-RUN-010,Footwear,3,6747.13,624.72,18367.23,9108.63,9258.6,Delhi,Delhi,Credit Card,Shipped,,XpressBees,5,2024-04-17,2024-04-19
ORD-14992,2024-04-14,CUST-11111,Returning,Instagram Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,1,8207.21,0.0,8207.21,3939.46,4267.75,Delhi,Delhi,Credit Card,Shipped,,BlueDart,3,2024-04-16,2024-04-17
ORD-14993,2024-04-14,CUST-12565,New,Email Campaign,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3312.89,0.0,6625.78,2650.31,3975.47,Ahmedabad,Gujarat,Debit Card,Delivered,,DTDC,4,2024-04-20,2024-04-18
ORD-14994,2024-04-15,CUST-10671,Loyal,Google Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,1049.13,0.0,2098.26,734.39,1363.87,Pune,Maharashtra,UPI,Delivered,,DTDC,6,2024-04-21,2024-04-21
ORD-14995,2024-04-15,CUST-11973,New,Email Campaign,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,3657.15,0.0,7314.3,3657.15,3657.15,Hyderabad,Telangana,Cash on Delivery,Returned,Defective product,Delhivery,3,2024-04-19,2024-04-18
ORD-14996,2024-04-15,CUST-11287,Returning,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,1,5433.35,490.56,4942.79,2608.01,2334.78,Delhi,Delhi,UPI,Delivered,,XpressBees,4,2024-04-18,2024-04-19
ORD-14997,2024-04-15,CUST-10133,Loyal,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,1,6386.8,920.08,5466.72,2874.06,2592.66,Kolkata,West Bengal,UPI,Delivered,,XpressBees,2,2024-04-18,2024-04-17
ORD-14998,2024-04-15,CUST-10978,Returning,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,5314.19,0.0,5314.19,2816.52,2497.67,Hyderabad,Telangana,UPI,Refunded,Size/fit issue,BlueDart,4,2024-04-17,2024-04-19
ORD-14999,2024-04-16,CUST-11995,New,Instagram Ads,Smart LED Bulb,SKU-LED-007,Smart Home,2,2009.58,414.86,3189.44,1688.05,1501.39,Hyderabad,Telangana,Net Banking,Delivered,,XpressBees,4,2024-04-19,2024-04-20
ORD-15000,2024-04-16,CUST-11522,New,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,3,2520.42,0.0,7561.26,4007.47,3553.79,Delhi,Delhi,UPI,Delivered,,DTDC,8,2024-04-22,2024-04-24
ORD-15001,2024-04-16,CUST-11154,Returning,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,2392.18,0.0,4784.36,1913.74,2870.62,Bengaluru,Karnataka,Debit Card,Delivered,,Ekart,5,2024-04-21,2024-04-21
ORD-15002,2024-04-16,CUST-12146,New,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,1,5475.02,0.0,5475.02,2628.01,2847.01,Delhi,Delhi,UPI,Shipped,,DTDC,6,2024-04-22,2024-04-22
ORD-15003,2024-04-16,CUST-12718,New,Direct Website,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,1006.33,0.0,3018.99,1056.65,1962.34,Delhi,Delhi,Debit Card,Returned,Wrong item delivered,XpressBees,5,2024-04-19,2024-04-21
ORD-15004,2024-04-16,CUST-10247,Loyal,Email Campaign,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,6869.56,0.0,13739.12,7144.34,6594.78,Bengaluru,Karnataka,Debit Card,Delivered,,XpressBees,3,2024-04-19,2024-04-19
